taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
7519236	Healdia carinata Cooper, 1946	7519236	Healdia carinata Cooper, 1946	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Healdiidae	4806496	Healdia	4808538	Healdia carinata	7519236	
8570284	Linocrinus Goldring, 1938	3249951	Linobrachiocrinus Goldring, 1939	1	GENUS	SYNONYM	Animalia	1	Echinodermata	50	Crinoidea	215					Linobrachiocrinus	3249951			
2374	Blechnaceae	2374	Blechnaceae	5	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Blechnaceae	2374					
3252404	Pustula Thomas, 1914	3252404	Pustula Thomas, 1914	5	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110					Echinoconchidae	3252401	Pustula	3252404			
4924815	Celastrophyllum Göppert, 1854	4924815	Celastrophyllum Göppert, 1854	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Celastrophyllum	4924815			
8551298	Protopliomerops radiatus Kobayashi, 1955	8551298	Protopliomerops radiatus Kobayashi, 1955	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Phacopida	9513947	Pliomeridae	3266753	Protopliomerops	4633071	Protopliomerops radiatus	8551298	
11282676	Arcthoplites Spath, 1925	11282676	Arcthoplites Spath, 1925	3	GENUS	DOUBTFUL	Animalia	1	Mollusca	52	Cephalopoda	136					Arcthoplites	11282676			
11314598	Mummaspis truncatooculatus (Fritz, 1992)	11176699	Olenellus truncatooculatus (Fritz, 1992)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Holmiidae	3267012	Mummaspis	4636235	Olenellus truncatooculatus	11176699	
4873409	Abrotocrinus Miller & Gurley, 1890	4873409	Abrotocrinus Miller & Gurley, 1890	1	GENUS	DOUBTFUL	Animalia	1	Echinodermata	50	Crinoidea	215			Staphylocrinidae	4873408	Abrotocrinus	4873409			
9416617	Ogygia Brongniart, 1817	4635739	Ogygiocaris Angelin, 1852	3	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Asaphidae	3267117	Ogygiocaris	4635739			
4580270	Ferestromatopora Yavorskii, 1955	4580270	Ferestromatopora Yavorskii, 1955	3	GENUS	ACCEPTED	Animalia	1	Porifera	105					Stromatoporidae	4580268	Ferestromatopora	4580270			
4979972	Coeloclemis urhauseni Gilmour & Snyder, 2000	4979972	Coeloclemis urhauseni Gilmour & Snyder, 2000	1	SPECIES	ACCEPTED	Animalia	1	Bryozoa	53	Stenolaemata	226	Trepostomatida	826	Stenoporidae	3267807	Coeloclemis	4856598	Coeloclemis urhauseni	4979972	
4864454	Acrothyra Matthew, 1901	4864454	Acrothyra Matthew, 1901	19	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Lingulata	209			Acrotretidae	3252572	Acrothyra	4864454			
4975652	Gogia kitchnerensis Sprinkle, 1973	4975652	Gogia kitchnerensis Sprinkle, 1973	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50					Eocrinidae	4877606	Gogia	4575018	Gogia kitchnerensis	4975652	
7392966	Fabalicypris hoxbarensis (Harlton, 1927)	8213396	Bairdiacypris hoxbarensis (Harlton, 1927)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Bairdiidae	5190	Bairdiacypris	4807484	Bairdiacypris hoxbarensis	8213396	
7855412	Selkirkia columbia Conway Morris, 1977	7855412	Selkirkia columbia Conway Morris, 1977	32	SPECIES	ACCEPTED	Animalia	1	Priapulida	5963150					Selkirkiidae	4578798	Selkirkia	3267753	Selkirkia columbia	7855412	
8501336	Badouxia columbiae (Frebold, 1967)	8501336	Badouxia columbiae (Frebold, 1967)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Psiloceratidae	3245777	Badouxia	4622407	Badouxia columbiae	8501336	
5932885	Inoceramus fragilis Hall & Meek, 1856	5932885	Inoceramus fragilis Hall & Meek, 1856	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Myalinida	9267240	Inoceramidae	4592617	Inoceramus	7234816	Inoceramus fragilis	5932885	
8688868	Ptyocephalus Agassiz, 1843	3267134	Ptychocephalus Agassiz, 1843	1	GENUS	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Asaphidae	3267117	Ptychocephalus	3267134			
10929532	Cercyon terrigena Scudder, 1879	8654314	Cercyon terrigena (Scudder, 1879)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Hydrophilidae	7830	Cercyon	1034418	Cercyon terrigena	8654314	
3190053	Koelreuteria Laxm.	3190053	Koelreuteria Laxm.	9	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Koelreuteria	3190053			
8480141	Dinokanaga dowsonae Archibald, 2005	8480141	Dinokanaga dowsonae Archibald, 2005	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Mecoptera	1000	Dinopanorpidae	4682752	Dinokanaga	8526710	Dinokanaga dowsonae	8480141	
8510225	Palaeopsychops dodgeorum Makarkin & Archibald, 2003	8510225	Palaeopsychops dodgeorum Makarkin & Archibald, 2003	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Ithonidae	5012	Palaeopsychops	4804065	Palaeopsychops dodgeorum	8510225	
8526394	Bositra buchi (Roemer, 1836)	9263880	Posidonia buchi (Roemer, 1836)	6	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Ostreida	9485611	Posidoniidae	4592434	Bositra	4592435	Posidonia buchi	9263880	
3267873	Nematopora Ulrich, 1888	3267873	Nematopora Ulrich, 1888	1	GENUS	ACCEPTED	Animalia	1	Bryozoa	53	Stenolaemata	226	Cryptostomida	1485	Arthrostylidae	3267786	Nematopora	3267873			
4626472	Arnioceras Hyatt, 1867	4626472	Arnioceras Hyatt, 1867	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Arietitidae	3245785	Arnioceras	4626472			
4813970	Oesia Walcott, 1911	4813970	Oesia Walcott, 1911	15	GENUS	ACCEPTED	Animalia	1	Hemichordata	75	Enteropneusta	277					Oesia	4813970			
6453516	Peronochaeta dubia (Walcott, 1911)	6453516	Peronochaeta dubia (Walcott, 1911)	4	SPECIES	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256					Peronochaeta	4810820	Peronochaeta dubia	6453516	
7235592	Apatokephalus Brögger, 1897	7235592	Apatokephalus Brögger, 1897	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Remopleurididae	3267141	Apatokephalus	7235592			
4946176	Athabaskia glacialis Raymond, 1928	4946176	Athabaskia glacialis Raymond, 1928	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Dolichometopidae	3266678	Athabaskia	4636910	Athabaskia glacialis	4946176	
8683436	Weyla alata (von Buch, 1838)	8683436	Weyla alata (von Buch, 1838)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Neitheidae	7758930	Weyla	4592650	Weyla alata	8683436	
4583900	Helcionella Grabau & Shimer, 1909	4583900	Helcionella Grabau & Shimer, 1909	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52					Scenellidae	4583974	Helcionella	4583900			
4951826	Pecten alcesianus McLearn, 1933	4951826	Pecten alcesianus McLearn, 1933	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Pectinidae	3472	Pecten	7976769	Pecten alcesianus	4951826	
7698814	Pseudobeyrichiopsis gerryi Crasquin-Soleau, 1994	7698814	Pseudobeyrichiopsis gerryi Crasquin-Soleau, 1994	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Knoxitidae	4809547	Pseudobeyrichiopsis	4809120	Pseudobeyrichiopsis gerryi	7698814	
8523651	Multithecopora larushi Nelson & Nelson, 1985	8523651	Multithecopora larushi Nelson & Nelson, 1985	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Multithecoporidae	4883343	Multithecopora	4883346	Multithecopora larushi	8523651	
2984510	Ulmus L.	2984510	Ulmus L.	19	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Ulmaceae	2382	Ulmus	2984510			
4579010	Cornulites Schlotheim, 1820	4579010	Cornulites Schlotheim, 1820	1	GENUS	ACCEPTED	Animalia	1							Cornulitidae	4579003	Cornulites	4579010			
4626117	Lithacoceras Hyatt, 1900	4626117	Lithacoceras Hyatt, 1900	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Ataxioceratidae	4624786	Lithacoceras	4626117			
8463726	Xylonomus lambei Handlirsch, 1910	1287881	Xorides lambei (Handlirsch, 1911)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Xorides	1287853	Xorides lambei	1287881	
8490369	Nevadella eucharis Wallcott, 1913	8490369	Nevadella eucharis Wallcott, 1913	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Nevadiidae	3267017	Nevadella	4636207	Nevadella eucharis	8490369	
8698390	Protochrysa fuscobasalis Makarkin & Archibald, 2013	8698390	Protochrysa fuscobasalis Makarkin & Archibald, 2013	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Chrysopidae	9265	Protochrysa	8583894	Protochrysa fuscobasalis	8698390	
4864083	Dictyonina Cooper, 1942	4864083	Dictyonina Cooper, 1942	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110					Paterinidae	3252015	Dictyonina	4864083			
4897871	Langeria J.A.Wolfe & W.Wehr, 1987	4897871	Langeria J.A.Wolfe & W.Wehr, 1987	4	GENUS	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Hamamelidaceae	2500	Langeria	4897871			
8499044	Pentagnostus praecurrens (Westergard, 1936)	8499044	Pentagnostus praecurrens (Westergard, 1936)	27	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Agnostida	9538015	Ptychagnostidae	4639507	Pentagnostus	4639427	Pentagnostus praecurrens	8499044	
4865983	Hypsiptycha Wang, 1949	4865983	Hypsiptycha Wang, 1949	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Rhynchotrematidae	4865968	Hypsiptycha	4865983			
7686560	Amphissites carinodus Cooper, 1957	7686560	Amphissites carinodus Cooper, 1957	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Amphissitidae	4808708	Amphissites	4809271	Amphissites carinodus	7686560	
8269749	Cyathus striatus Cooper, 1946	8269749	Cyathus striatus Cooper, 1946	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Aparchitidae	4808739	Cyathus	3214955	Cyathus striatus	8269749	
4622407	Badouxia Guex & Taylor, 1976	4622407	Badouxia Guex & Taylor, 1976	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Psiloceratidae	3245777	Badouxia	4622407			
4634411	Harpides Beyrich, 1846	4634411	Harpides Beyrich, 1846	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Harpetida	9804531	Harpididae	5431501	Harpides	4634411			
4641329	Hymenocaris perfecta (Walcott, 1912)	4641329	Hymenocaris perfecta (Walcott, 1912)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Leptostraca	7692634			Canadaspis	4641215	Hymenocaris perfecta	4641329	
4870614	Gnamptorhynchos Jin, 1989	4870614	Gnamptorhynchos Jin, 1989	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Plectorthidae	3251939	Gnamptorhynchos	4870614			
7281	Bibionidae	7281	Bibionidae	25	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281					
4942360	Thamnophyllum pedderi McLean, 2005	4942360	Thamnophyllum pedderi McLean, 2005	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Phillipsastraeidae	3250448	Thamnophyllum	4881365	Thamnophyllum pedderi	4942360	
5015	Rosaceae	5015	Rosaceae	1	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015					
4637417	Pseudohystricurus Ross, 1951	4637417	Pseudohystricurus Ross, 1951	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Proetida	9442527	Dimeropygidae	4637695	Pseudohystricurus	4637417			
4957191	Palliseria robusta Wilson, 1924	4957191	Palliseria robusta Wilson, 1924	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52					Macluritidae	4599647	Palliseria	4599657	Palliseria robusta	4957191	
7357499	Chusenella Hsu, 1942	7357499	Chusenella Hsu, 1942	2	GENUS	ACCEPTED	Chromista	4	Foraminifera	8376456	Fusulinata	11142502	Fusulinida	7861739	Schwagerinidae	7634792	Chusenella	7357499			
8609396	Vauxia irregulara Rigby & Collins, 2004	8609396	Vauxia irregulara Rigby & Collins, 2004	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Vauxiidae	4582886	Vauxia	4582887	Vauxia irregulara	8609396	
8615204	Platella Korolyuk, 1963	11096276	Platella Komar, 1966	1	GENUS	SYNONYM	Bacteria	3	Cyanobacteria	68					Kussiellidae	10670736	Platella	11096276			
3152041	Tilia L.	3152041	Tilia L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Tilia	3152041			
3254814	Bradoriidae	3254814	Bradoriidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353			Bradoriidae	3254814					
4575321	Theodossia Nalivkin, 1925	4575321	Theodossia Nalivkin, 1925	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Costispiriferidae	4867501	Theodossia	4575321			
4806242	Isoxys Walcott, 1890	4806242	Isoxys Walcott, 1890	23	GENUS	ACCEPTED	Animalia	1	Arthropoda	54							Isoxys	4806242			
3266929	Princetonella Lochman, 1953	3266929	Princetonella Lochman, 1953	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276			Princetonella	3266929			
4587063	Liopistha Meek, 1864	4587063	Liopistha Meek, 1864	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137			Poromyidae	6863	Liopistha	4587063			
4634668	Macronoda Lochman, 1964	4634668	Macronoda Lochman, 1964	2	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276			Macronoda	4634668			
4950641	Goniomya matonabbei McLearn, 1933	4950641	Goniomya matonabbei McLearn, 1933	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137			Pholadomyidae	6864	Goniomya	4586737	Goniomya matonabbei	4950641	
4980190	Atelodictyon stelliferum Stearn, 1961	4980190	Atelodictyon stelliferum Stearn, 1961	5	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Actinostromatidae	3251644	Atelodictyon	4580372	Atelodictyon stelliferum	4980190	
8621187	Iddingsia anatina Resser, 1942	8621187	Iddingsia anatina Resser, 1942	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Dokimocephalidae	3266915	Iddingsia	3266916	Iddingsia anatina	8621187	
11120660	Florissantia ashwillii Manchester, 1992	11120660	Florissantia ashwillii Manchester, 1992	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Florissantia	3234019	Florissantia ashwillii	11120660	
8515415	Plecia minutula Rice, 1959	8515415	Plecia minutula Rice, 1959	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281	Plecia	1590132	Plecia minutula	8515415	
8662733	Stenoscisma karpinskii (Tschernyschew, 1902)	9389748	Camarophoria karpinskii (Tschernyschew, 1902)	1	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Stenoscismatidae	4866109	Stenoscisma	4866117	Camarophoria karpinskii	9389748	
8693419	Vauxia venata Walcott, 1920	8693419	Vauxia venata Walcott, 1920	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Vauxiidae	4582886	Vauxia	4582887	Vauxia venata	8693419	
3267161	Euptychaspis Ulrich, 1931	3267161	Euptychaspis Ulrich, 1931	3	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Ptychaspididae	3267101	Euptychaspis	3267161			
4883964	Smithiphyllum Birenheide, 1962	4883964	Smithiphyllum Birenheide, 1962	24	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Endophyllidae	3251126	Smithiphyllum	4883964			
5798508	Wanneria walcottanus (Wanner, 1901)	9076362	Olenellus walcottanus (Wanner, 1901)	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Olenellidae	4636103	Wanneria	3267016	Olenellus walcottanus	9076362	
7235687	Labradoria Resser, 1936	7235687	Labradoria Resser, 1936	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Edelsteinaspididae	4637056	Labradoria	7235687			
11113159	Dictyonema flabelliforme anglica (Bulman, 1927)	11113159	Dictyonema flabelliforme anglica (Bulman, 1927)	2	SUBSPECIES	ACCEPTED	Animalia	1	Hemichordata	75	Pterobranchia	278			Anisograptidae	4356992	Rhabdinopora	4863212	Gorgonia flabelliformis	11181314	
3036858	Aralia L.	3036858	Aralia L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Aralia	3036858			
4636236	Paedeumias Walcott, 1910	4636236	Paedeumias Walcott, 1910	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Olenellidae	4636103	Paedeumias	4636236			
4636813	Kootenia dawsoni (Walcott, 1889)	8933688	Bathyuriscus dawsoni (Walcott, 1889)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Dorypygidae	4636700	Bathyuriscus	4636891	Bathyuriscus dawsoni	8933688	
4892437	Vermiporella E.Stolley, 1883	4892437	Vermiporella E.Stolley, 1883	1	GENUS	ACCEPTED	Plantae	6	Chlorophyta	36	Ulvophyceae	195	Dasycladales	1364	Dasycladaceae	4856	Vermiporella	4892437			
8468600	Avitomyrmex elongatus Archibald et al., 2006	8468600	Avitomyrmex elongatus Archibald et al., 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Avitomyrmex	4673252	Avitomyrmex elongatus	8468600	
3040183	Populus L.	3040183	Populus L.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183			
3266941	Harpetidae	3266941	Harpetidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Harpetida	9804531	Harpetidae	3266941					
4810531	Canadiidae	4810531	Canadiidae	1	FAMILY	ACCEPTED	Animalia	1	Annelida	42	Polychaeta	256			Canadiidae	4810531					
4831652	Propalaeosinopa Simpson, 1927	4831652	Propalaeosinopa Simpson, 1927	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359			Pantolestidae	3239947	Propalaeosinopa	4831652			
8483473	Palaeopsychops timmi Archibald & Makarkin, 2006	8483473	Palaeopsychops timmi Archibald & Makarkin, 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Ithonidae	5012	Palaeopsychops	4804065	Palaeopsychops timmi	8483473	
2287424	Lucina Bruguière, 1797	2287424	Lucina Bruguière, 1797	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Lucinida	9306876	Lucinidae	3455	Lucina	2287424			
4574255	Atractites Gümbel, 1861	4574255	Atractites Gümbel, 1861	5	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136			Xiphoteuthidae	11218410	Atractites	4574255			
1323767	Leptothorax Mayr, 1855	1323767	Leptothorax Mayr, 1855	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767			
4867817	Pseudopentagonia Beznossova, 1963	4867817	Pseudopentagonia Beznossova, 1963	1	GENUS	DOUBTFUL	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Athyrididae	3252335	Pseudopentagonia	4867817			
4942361	Thamnophyllum julli McLean, 2005	4942361	Thamnophyllum julli McLean, 2005	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Phillipsastraeidae	3250448	Thamnophyllum	4881365	Thamnophyllum julli	4942361	
4950811	Ectogrammysia hannibalensis (Shumard & Swallow, 1858)	9561326	Allorisma hannibalensis (Shumard & Swallow, 1858)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137			Grammysiidae	4586975	Ectogrammysia	4586977	Allorisma hannibalensis	9561326	
7236956	Centrosaurus Lambe, 1904	7236956	Centrosaurus Lambe, 1904	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Reptilia	358			Ceratopsidae	3238858	Centrosaurus	7236956			
7467468	Vitis L.	7467468	Vitis L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Vitis	7467468			
3251527	Tuponia Walcott, 1920	3251527	Tuponia Walcott, 1920	1	GENUS	DOUBTFUL	Animalia	1	Porifera	105					Leptomitidae	3251525	Tuponia	3251527			
8691465	Polystoechotites barksdalae Archibald & Makarkin, 2006	8691465	Polystoechotites barksdalae Archibald & Makarkin, 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Ithonidae	5012	Polystoechotites	8558101	Polystoechotites barksdalae	8691465	
4626008	Peronoceras Hyatt, 1867	4626008	Peronoceras Hyatt, 1867	2	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Dactylioceratidae	3245900	Peronoceras	4626008			
4627634	Puzosia Bayle, 1878	4627634	Puzosia Bayle, 1878	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Desmoceratidae	3245873	Puzosia	4627634			
4636604	Zacanthoides Walcott, 1888	4636604	Zacanthoides Walcott, 1888	9	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Zacanthoididae	3266662	Zacanthoides	4636604			
4637747	Peltabellia Whittington, 1953	4637747	Peltabellia Whittington, 1953	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Proetida	9442527	Bathyuridae	3267217	Peltabellia	4637747			
4969228	Equus pacificus Leidy, 1868	4969228	Equus pacificus Leidy, 1868	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Perissodactyla	795	Equidae	5479	Equus	8652950	Equus pacificus	4969228	
7780999	Hollinella ishizakii Kozur, 1985	7780999	Hollinella ishizakii Kozur, 1985	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Hollinellidae	4808413	Hollinella	7686117	Hollinella ishizakii	7780999	
8469888	Eleganticeras exaratum (Young & Bird, 1828)	8469888	Eleganticeras exaratum (Young & Bird, 1828)	11	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Hildoceratidae	3245781	Eleganticeras	4626308	Eleganticeras exaratum	8469888	
3250581	Thamnopora Steininger, 1831	3250581	Thamnopora Steininger, 1831	5	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Pachyporidae	3250580	Thamnopora	3250581			
4582533	Crumillospongia Rigby, 1986	4582533	Crumillospongia Rigby, 1986	4	GENUS	ACCEPTED	Animalia	1	Porifera	105					Hazeliidae	3251530	Crumillospongia	4582533			
4808989	Shleesha Sohn, 1961	4808989	Shleesha Sohn, 1961	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Kirkbyidae	4809702	Shleesha	4808989			
8545004	Eorpa Archibald, Mathewes & Greenwood, 2013	8545004	Eorpa Archibald, Mathewes & Greenwood, 2013	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Mecoptera	1000	Eorpidae	8524901	Eorpa	8545004			
4868240	Prospira Maxwell, 1954	4868240	Prospira Maxwell, 1954	14	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Spiriferidae	3252276	Prospira	4868240			
4868838	Cranaena Hall & Clarke, 1894	4868838	Cranaena Hall & Clarke, 1894	4	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Terebratulida	509	Cranaenidae	3252228	Cranaena	4868838			
4977251	Pterospirifer alatus (von Schlotheim, 1813)	9501329	Terebratulites alatus (von Schlotheim, 1813)	1	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Licharewiidae	4868502	Pterospirifer	9433826	Terebratulites alatus	9501329	
